track_id,styles,category_styles
2443,Drama|Romance,Drama|Romance
2444,Comedy|Drama,Comedy|Drama
2445,Drama,Drama
2446,Thriller,Thriller
2447,Comedy|Drama,Comedy|Drama
2448,Horror|Sci-Fi,Horror|Sci-Fi
2449,Adventure|Children's,Adventure|Children's
2450,Adventure|Children's|Sci-Fi,Adventure|Children's|Sci-Fi
2451,Horror,Horror
2452,Horror,Horror
2453,Drama|Fantasy,Drama|Fantasy
2454,Horror|Sci-Fi,Horror|Sci-Fi
2455,Horror|Sci-Fi,Horror|Sci-Fi
2456,Horror|Sci-Fi,Horror|Sci-Fi
2457,Action|Comedy,Action|Comedy
2458,Comedy|Crime,Comedy|Crime
2459,Horror,Horror
2460,Horror,Horror
2461,Horror,Horror
2462,Horror,Horror
2463,Comedy,Comedy
2464,Horror,Horror
2465,Horror,Horror
2466,Drama,Drama
2467,Mystery,Mystery
2468,Action|Comedy|Romance|Thriller,Action|Comedy|Romance|Thriller
2469,Comedy|Romance,Comedy|Romance
2470,Adventure|Comedy,Adventure|Comedy
2471,Adventure|Comedy,Adventure|Comedy
2472,Comedy,Comedy
2473,Comedy,Comedy
2474,Drama,Drama
2475,Action|Mystery|Thriller,Action|Mystery|Thriller
2476,Action|War,Action|War
2477,Adventure,Adventure
2478,Comedy|Western,Comedy|Western
2479,Drama|Thriller,Drama|Thriller
2480,Drama,Drama
2481,Drama|Romance,Drama|Romance
2482,Comedy|Romance,Comedy|Romance
2483,Comedy|Horror|Thriller,Comedy|Horror|Thriller
2484,Comedy,Comedy
2485,Comedy|Romance,Comedy|Romance
2486,Drama,Drama
2487,Action|Comedy,Action|Comedy
2488,Drama|Horror|Thriller,Drama|Horror|Thriller
2489,Drama,Drama
2490,Action|Thriller,Action|Thriller
2491,Comedy|Romance,Comedy|Romance
2492,Comedy,Comedy
2493,Drama,Drama
2494,Documentary,Documentary
2495,Animation|Sci-Fi,Animation|Sci-Fi
2496,Comedy|Romance,Comedy|Romance
2497,Romance,Romance
2498,Comedy|Sci-Fi,Comedy|Sci-Fi
2499,Comedy,Comedy
2500,Comedy,Comedy
2501,Drama,Drama
2502,Comedy|Romance,Comedy|Romance
2503,Drama,Drama
2504,Comedy|Drama,Comedy|Drama
2505,Thriller,Thriller
2506,Comedy|Drama|Romance,Comedy|Drama|Romance
2507,Comedy,Comedy
2508,Drama,Drama
2509,Comedy,Comedy
2510,Comedy|Romance,Comedy|Romance
2511,Crime,Crime
2512,Drama,Drama
2513,Horror,Horror
2514,Horror,Horror
2515,Horror,Horror
2516,Horror,Horror
2517,Horror,Horror
2518,Comedy,Comedy
2519,Horror,Horror
2520,Drama,Drama
2521,Drama,Drama
2522,Drama,Drama
2523,Drama|Thriller,Drama|Thriller
2524,Action|Drama,Action|Drama
2525,Action|Horror|Sci-Fi,Action|Horror|Sci-Fi
2526,Sci-Fi,Sci-Fi
2527,Action|Sci-Fi|Thriller|Western,Action|Sci-Fi|Thriller|Western
2528,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
2529,Action|Sci-Fi,Action|Sci-Fi
2530,Action|Sci-Fi,Action|Sci-Fi
2531,Action|Sci-Fi,Action|Sci-Fi
2532,Action|Sci-Fi,Action|Sci-Fi
2533,Action|Sci-Fi,Action|Sci-Fi
2534,Action,Action
2535,Action,Action
2536,Drama,Drama
2537,Adventure,Adventure
2538,Documentary,Documentary
2539,Comedy,Comedy
2540,Action|Crime|Drama|Thriller,Action|Crime|Drama|Thriller
2541,Drama,Drama
2542,Comedy|Crime|Thriller,Comedy|Crime|Thriller
2543,Comedy,Comedy
2544,Drama,Drama
2545,Comedy,Comedy
2546,Drama,Drama
2547,Drama,Drama
2548,Horror,Horror
2549,Action|Sci-Fi,Action|Sci-Fi
2550,Horror|Thriller,Horror|Thriller
2551,Drama|Thriller,Drama|Thriller
2552,Comedy,Comedy
2553,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
2554,Horror|Sci-Fi|Thriller,Horror|Sci-Fi|Thriller
2555,Comedy,Comedy
2556,Comedy|Drama|Romance,Comedy|Drama|Romance
2557,Drama,Drama
2558,Comedy|Romance,Comedy|Romance
2559,Animation|Children's,Animation|Children's
2560,Drama|Horror,Drama|Horror
2561,Crime|Thriller,Crime|Thriller
2562,Drama,Drama
2563,Drama,Drama
2564,Drama,Drama
2565,Musical,Musical
2566,Animation|Children's,Animation|Children's
2567,Comedy,Comedy
2568,Action|Crime,Action|Crime
2569,Drama|Romance,Drama|Romance
2570,Drama|Romance,Drama|Romance
2571,Action|Sci-Fi|Thriller,Action|Sci-Fi|Thriller
2572,Comedy|Romance,Comedy|Romance
2573,Drama,Drama
2574,Comedy,Comedy
2575,Drama,Drama
2576,Drama,Drama
2577,Comedy|Drama,Comedy|Drama
2578,Sci-Fi,Sci-Fi
2579,Drama,Drama
2580,Crime,Crime
2581,Comedy|Romance,Comedy|Romance
2582,Action|Comedy,Action|Comedy
2583,Mystery,Mystery
2584,Comedy,Comedy
2585,Drama|Romance,Drama|Romance
2586,Comedy|Crime|Thriller,Comedy|Crime|Thriller
2587,Comedy,Comedy
2588,Drama,Drama
2589,Comedy|Drama|Romance,Comedy|Drama|Romance
2590,Drama,Drama
2591,Comedy|Romance,Comedy|Romance
2592,Drama,Drama
2593,Comedy,Comedy
2594,Drama|Romance|Sci-Fi,Drama|Romance|Sci-Fi
2595,Documentary,Documentary
2596,Comedy|Drama,Comedy|Drama
2597,Comedy|Romance,Comedy|Romance
2598,Comedy,Comedy
2599,Comedy,Comedy
2600,Action|Sci-Fi|Thriller,Action|Sci-Fi|Thriller
2601,Comedy,Comedy
2602,Adventure|Sci-Fi,Adventure|Sci-Fi
2603,Drama,Drama
2604,Documentary,Documentary
2605,Crime|Thriller,Crime|Thriller
2606,Comedy|Horror,Comedy|Horror
2607,Drama,Drama
2608,Thriller,Thriller
2609,Drama,Drama
2610,Drama,Drama
2611,Drama,Drama
2612,Drama,Drama
2613,Action|Horror|Sci-Fi,Action|Horror|Sci-Fi
2614,Action|Horror|Sci-Fi,Action|Horror|Sci-Fi
2615,Adventure|Sci-Fi,Adventure|Sci-Fi
2616,Action|Crime,Action|Crime
2617,Action|Adventure|Horror|Thriller,Action|Adventure|Horror|Thriller
2618,Comedy,Comedy
2619,Drama,Drama
2620,Drama|Romance,Drama|Romance
2621,Drama|Romance,Drama|Romance
2622,Comedy|Fantasy,Comedy|Fantasy
2623,Comedy,Comedy
2624,Drama,Drama
2625,Action,Action
2626,Comedy|Drama|Romance,Comedy|Drama|Romance
2627,Documentary|Drama,Documentary|Drama
2628,Action|Adventure|Fantasy|Sci-Fi,Action|Adventure|Fantasy|Sci-Fi
2629,Comedy|Romance,Comedy|Romance
2630,Drama,Drama
2631,Comedy|Film-Noir|Thriller,Comedy|Film-Noir|Thriller
2632,Drama,Drama
2633,Horror|Romance,Horror|Romance
2634,Horror,Horror
2635,Horror,Horror
2636,Horror,Horror
2637,Horror,Horror
2638,Horror,Horror
2639,Drama,Drama
2640,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
2641,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
2642,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
2643,Action|Adventure|Sci-Fi,Action|Adventure|Sci-Fi
2644,Horror,Horror
2645,Horror,Horror
2646,Horror,Horror
2647,Horror,Horror
2648,Horror,Horror
2649,Horror,Horror
2650,Horror,Horror
2651,Horror,Horror
2652,Horror,Horror
2653,Horror,Horror
2654,Horror,Horror
2655,Horror,Horror
2656,Horror|Sci-Fi,Horror|Sci-Fi
2657,Comedy|Horror|Musical|Sci-Fi,Comedy|Horror|Musical|Sci-Fi
2658,Sci-Fi,Sci-Fi
2659,Comedy|Documentary,Comedy|Documentary
2660,Sci-Fi,Sci-Fi
2661,Sci-Fi,Sci-Fi
2662,Action|Sci-Fi|War,Action|Sci-Fi|War
2663,Sci-Fi,Sci-Fi
2664,Horror|Sci-Fi,Horror|Sci-Fi
2665,Sci-Fi,Sci-Fi
2666,Sci-Fi,Sci-Fi
2667,Sci-Fi,Sci-Fi
2668,Horror|Sci-Fi,Horror|Sci-Fi
2669,War,War
2670,War,War
2671,Comedy|Romance,Comedy|Romance
2672,Drama|Sci-Fi|Thriller,Drama|Sci-Fi|Thriller
2673,Drama,Drama
2674,Drama,Drama
2675,Comedy|Drama|Romance,Comedy|Drama|Romance
2676,Drama|Thriller,Drama|Thriller
2677,Documentary,Documentary
2678,Drama,Drama
2679,Drama|Romance,Drama|Romance
2680,Drama,Drama
2681,Comedy|Romance|Sci-Fi,Comedy|Romance|Sci-Fi
2682,Drama,Drama
2683,Comedy,Comedy
2684,Comedy|Drama,Comedy|Drama
2685,Comedy|Drama,Comedy|Drama
2686,Drama|Mystery,Drama|Mystery
2687,Animation|Children's,Animation|Children's
2688,Drama|Thriller,Drama|Thriller
2689,Documentary,Documentary
2690,Comedy,Comedy
2691,Drama,Drama
2692,Action|Crime|Romance,Action|Crime|Romance
2693,Documentary,Documentary
2694,Comedy,Comedy
2695,Drama,Drama
2696,Comedy,Comedy
2697,Comedy|Drama|Romance,Comedy|Drama|Romance
2698,Sci-Fi,Sci-Fi
2699,Action|Comedy|Sci-Fi|Thriller,Action|Comedy|Sci-Fi|Thriller
2700,Animation|Comedy,Animation|Comedy
2701,Action|Sci-Fi|Western,Action|Sci-Fi|Western
2702,Drama,Drama
2703,Drama,Drama
2704,Drama|Romance,Drama|Romance
2705,Drama,Drama
2706,Comedy,Comedy
2707,Thriller,Thriller
2708,Romance,Romance
2709,Children's|Comedy,Children's|Comedy
2710,Horror,Horror
2711,Drama,Drama
2712,Drama,Drama
2713,Horror|Thriller,Horror|Thriller
2714,Drama,Drama
2715,Comedy|Romance,Comedy|Romance
2716,Comedy|Horror,Comedy|Horror
2717,Comedy|Horror,Comedy|Horror
2718,Comedy,Comedy
2719,Horror|Thriller,Horror|Thriller
2720,Action|Adventure|Children's|Comedy,Action|Adventure|Children's|Comedy
2721,Romance,Romance
2722,Action|Sci-Fi|Thriller,Action|Sci-Fi|Thriller
2723,Action|Adventure|Comedy,Action|Adventure|Comedy
2724,Comedy|Romance,Comedy|Romance
2725,Drama,Drama
2726,Crime|Film-Noir,Crime|Film-Noir
2727,Film-Noir,Film-Noir
2728,Drama,Drama
2729,Drama,Drama
2730,Drama,Drama
2731,Drama,Drama
2732,Drama,Drama
2733,Adventure|Comedy,Adventure|Comedy
2734,Drama,Drama
2735,Action|Adventure|Comedy,Action|Adventure|Comedy
2736,Comedy,Comedy
2737,Action,Action
2738,Comedy|Drama,Comedy|Drama
2739,Drama,Drama
2740,Horror,Horror
2741,Action|Thriller,Action|Thriller
2742,Comedy|Drama,Comedy|Drama
2743,Drama,Drama
2744,Drama,Drama
2745,Drama,Drama
2746,Comedy|Horror|Musical,Comedy|Horror|Musical
2747,Comedy|Horror,Comedy|Horror
2748,Action|Adventure,Action|Adventure
2749,Drama|Mystery,Drama|Mystery
2750,Comedy|Drama,Comedy|Drama
2751,Comedy,Comedy
2752,Comedy|Mystery,Comedy|Mystery
2753,Thriller,Thriller
2754,Horror,Horror
2755,Drama,Drama
2756,Action,Action
2757,Drama,Drama
2758,Drama,Drama
2759,Comedy,Comedy
2760,Drama,Drama
2761,Animation|Children's,Animation|Children's
2762,Thriller,Thriller
2763,Action|Thriller,Action|Thriller
2764,Crime|Drama|Thriller,Crime|Drama|Thriller
2765,Comedy|Drama,Comedy|Drama
2766,Comedy|Drama,Comedy|Drama
2767,Comedy,Comedy
2768,Comedy,Comedy
2769,Crime|Mystery,Crime|Mystery
2770,Comedy,Comedy
2771,Drama,Drama
2772,Comedy,Comedy
2773,Drama,Drama
2774,Comedy|Romance,Comedy|Romance
2775,Drama,Drama
2776,Documentary,Documentary
2777,Drama,Drama
2778,Thriller,Thriller
2779,Comedy,Comedy
2780,Comedy|Horror,Comedy|Horror
2781,Horror,Horror
2782,Horror,Horror
2783,Horror,Horror
2784,Horror,Horror
2785,Horror,Horror
2786,Comedy,Comedy
2787,Horror,Horror
2788,Comedy,Comedy
2789,Horror,Horror
2790,Horror,Horror
2791,Comedy,Comedy
2792,Comedy,Comedy
2793,Comedy|Horror,Comedy|Horror
2794,Comedy,Comedy
2795,Comedy,Comedy
2796,Comedy,Comedy
2797,Comedy|Fantasy,Comedy|Fantasy
2798,Comedy,Comedy
2799,Comedy,Comedy
2800,Animation|Children's,Animation|Children's
2801,Drama|Romance,Drama|Romance
2802,Action|Romance|Thriller,Action|Romance|Thriller
2803,Thriller,Thriller
2804,Comedy|Drama,Comedy|Drama
2805,Comedy|Romance,Comedy|Romance
2806,Comedy|Thriller,Comedy|Thriller
2807,Action|Sci-Fi,Action|Sci-Fi
2808,Action|Sci-Fi,Action|Sci-Fi
2809,Comedy,Comedy
2810,Animation|Mystery,Animation|Mystery
2811,Comedy,Comedy
2812,Action|Thriller,Action|Thriller
2813,Documentary,Documentary
2814,Horror,Horror
2815,Action|War,Action|War
2816,Action|War,Action|War
2817,Action|War,Action|War
2818,Action|War,Action|War
2819,Thriller,Thriller
2820,Drama,Drama
2821,Adventure|Drama,Adventure|Drama
2822,Adventure|Romance,Adventure|Romance
2823,Action|Drama,Action|Drama
2824,Documentary,Documentary
2825,Drama,Drama
2826,Action|Horror|Thriller,Action|Horror|Thriller
2827,Sci-Fi|Thriller,Sci-Fi|Thriller
2828,Children's|Comedy,Children's|Comedy
2829,Comedy|Drama,Comedy|Drama
2830,Drama,Drama
2831,Drama,Drama
2832,Drama,Drama
2833,Romance|War,Romance|War
2834,Comedy|Romance,Comedy|Romance
2835,Action|Thriller,Action|Thriller
2836,Comedy,Comedy
2837,Comedy|Romance,Comedy|Romance
2838,Comedy,Comedy
2839,Drama,Drama
2840,Thriller,Thriller
2841,Thriller,Thriller
2842,Crime|Drama,Crime|Drama
2843,Comedy|Romance,Comedy|Romance
2844,Drama|Mystery,Drama|Mystery
2845,Drama,Drama
2846,Children's,Children's
2847,Drama,Drama
2848,Drama,Drama
2849,Comedy|Drama,Comedy|Drama
2850,Drama|Thriller,Drama|Thriller
2851,Adventure|Sci-Fi|Thriller,Adventure|Sci-Fi|Thriller
2852,Drama,Drama
2853,Horror,Horror
2854,Horror,Horror
2855,Horror,Horror
2856,Thriller,Thriller
2857,Animation|Musical,Animation|Musical
2858,Comedy|Drama,Comedy|Drama
2859,Documentary,Documentary
2860,Comedy,Comedy
2861,Comedy|Drama,Comedy|Drama
2862,Drama,Drama
2863,Comedy|Musical,Comedy|Musical
2864,Comedy,Comedy
2865,Comedy,Comedy
2866,Drama,Drama
2867,Comedy|Horror,Comedy|Horror
2868,Horror,Horror
2869,Drama,Drama
2870,Comedy,Comedy
2871,Adventure|Thriller,Adventure|Thriller
2872,Action|Drama|Fantasy|Romance,Action|Drama|Fantasy|Romance
2873,Drama|Mystery|Romance,Drama|Mystery|Romance
2874,Comedy,Comedy
2875,Drama|Mystery|Romance,Drama|Mystery|Romance
2876,Animation|Children's,Animation|Children's
2877,Drama|Musical,Drama|Musical
2878,Horror,Horror
2879,Action|Adventure|Comedy,Action|Adventure|Comedy
2880,Action|Adventure|Comedy,Action|Adventure|Comedy
2881,Action|Thriller,Action|Thriller
2882,Drama,Drama
2883,Comedy,Comedy
2884,Comedy|Romance,Comedy|Romance
2885,Drama|Romance,Drama|Romance
2886,Children's|Comedy,Children's|Comedy
2887,Drama,Drama
2888,Comedy|Romance,Comedy|Romance
2889,Comedy,Comedy
2890,Drama|War,Drama|War
2891,Comedy,Comedy
2892,Action|Drama,Action|Drama
2893,Action|Drama,Action|Drama
2894,Drama|Romance,Drama|Romance
2895,Adventure,Adventure
2896,Western,Western
2897,Comedy|War,Comedy|War
2898,Horror|Mystery,Horror|Mystery
2899,Adventure|Animation|Children's,Adventure|Animation|Children's
2900,Horror|Sci-Fi,Horror|Sci-Fi
2901,Horror|Sci-Fi,Horror|Sci-Fi
2902,Horror|Thriller,Horror|Thriller
2903,Horror|Thriller,Horror|Thriller
2904,Drama,Drama
2905,Action|Adventure,Action|Adventure
2906,Drama|Romance,Drama|Romance
2907,Comedy,Comedy
2908,Drama,Drama
2909,Documentary,Documentary
2910,Drama|Romance,Drama|Romance
2911,Drama,Drama
2912,Action|Crime|Drama,Action|Crime|Drama
2913,Comedy,Comedy
2914,Comedy|Drama,Comedy|Drama
2915,Comedy,Comedy
2916,Action|Adventure|Sci-Fi|Thriller,Action|Adventure|Sci-Fi|Thriller
2917,Crime|Thriller,Crime|Thriller
2918,Comedy,Comedy
2919,Drama|Romance,Drama|Romance
2920,Drama|Romance,Drama|Romance
2921,Western,Western
2922,Western,Western
2923,Comedy,Comedy
2924,Action|Comedy,Action|Comedy
2925,Drama,Drama
2926,Comedy|Drama,Comedy|Drama
2927,Drama|Romance,Drama|Romance
2928,Drama,Drama
2929,Drama,Drama
2930,Documentary,Documentary
2931,Drama,Drama
2932,Drama,Drama
2933,Drama,Drama
2934,Musical,Musical
2935,Comedy|Romance,Comedy|Romance
2936,Comedy,Comedy
2937,Comedy,Comedy
2938,Drama,Drama
2939,Drama|Thriller,Drama|Thriller
2940,Film-Noir,Film-Noir
2941,Musical|Romance|War,Musical|Romance|War
2942,Drama|Romance,Drama|Romance
2943,Drama|Romance,Drama|Romance
2944,Action|War,Action|War
2945,Mystery,Mystery
2946,Comedy|Musical,Comedy|Musical
2947,Action,Action
2948,Action,Action
2949,Action,Action
2950,Adventure|Drama|Romance,Adventure|Drama|Romance
2951,Action|Western,Action|Western
2952,Crime|Thriller,Crime|Thriller
2953,Children's|Comedy,Children's|Comedy
2954,Drama,Drama
2955,Drama,Drama
2956,Action|Crime|Thriller,Action|Crime|Thriller
2957,Drama,Drama
2958,Drama,Drama
2959,Drama,Drama
2960,Drama,Drama
2961,Comedy|Drama,Comedy|Drama
2962,Comedy|Romance,Comedy|Romance
2963,Crime|Drama,Crime|Drama
2964,Drama,Drama
2965,Action,Action
2966,Drama,Drama
2967,Drama|Thriller,Drama|Thriller
2968,Adventure|Fantasy|Sci-Fi,Adventure|Fantasy|Sci-Fi
2969,Drama|Romance,Drama|Romance
2970,Adventure|Drama,Adventure|Drama
2971,Musical,Musical
2972,Drama|War,Drama|War
2973,Comedy,Comedy
2974,Horror|Thriller,Horror|Thriller
2975,Drama,Drama
2976,Drama|Horror,Drama|Horror
2977,Comedy|Drama,Comedy|Drama
2978,Comedy|Romance,Comedy|Romance
2979,Drama,Drama
2980,Drama,Drama
2981,Documentary,Documentary
2982,Horror|Thriller,Horror|Thriller
2983,Thriller,Thriller
2984,Documentary,Documentary
2985,Action|Crime|Sci-Fi,Action|Crime|Sci-Fi
2986,Action|Crime|Sci-Fi,Action|Crime|Sci-Fi
2987,Adventure|Animation|Film-Noir,Adventure|Animation|Film-Noir
2988,Drama,Drama
2989,Action,Action
2990,Action,Action
2991,Action,Action
2992,Horror|Thriller,Horror|Thriller
2993,Action,Action
2994,Drama,Drama
2995,Horror,Horror
2996,Drama,Drama
2997,Comedy,Comedy
2998,Romance,Romance
2999,Comedy,Comedy
3000,Action|Adventure|Animation,Action|Adventure|Animation
3001,Drama,Drama
3002,Documentary,Documentary
3003,Comedy|Drama,Comedy|Drama
3004,Comedy|Romance,Comedy|Romance
3005,Thriller,Thriller
3006,Drama,Drama
3007,Documentary,Documentary
3008,Thriller,Thriller
3009,Drama,Drama
3010,Drama,Drama
3011,Drama,Drama
3012,Comedy,Comedy
3013,Comedy|Horror,Comedy|Horror
3014,Comedy,Comedy
3015,Thriller,Thriller
3016,Horror,Horror
3017,Horror,Horror
3018,Horror,Horror
3019,Crime|Drama,Crime|Drama
3020,Action|Drama,Action|Drama
3021,Horror,Horror
3022,Comedy,Comedy
3023,Comedy|Romance,Comedy|Romance
3024,Horror|Sci-Fi,Horror|Sci-Fi
3025,Western,Western
3026,Horror,Horror
3027,Horror,Horror
3028,Comedy,Comedy
3029,Action|Drama,Action|Drama
3030,Comedy|Drama|Western,Comedy|Drama|Western
3031,Comedy,Comedy
3032,Sci-Fi,Sci-Fi
3033,Comedy|Sci-Fi,Comedy|Sci-Fi
3034,Animation|Children's,Animation|Children's
3035,Comedy|Drama|War,Comedy|Drama|War
3036,Adventure,Adventure
3037,Comedy|Drama|Western,Comedy|Drama|Western
3038,Drama,Drama
3039,Comedy,Comedy
3040,Comedy,Comedy
3041,Comedy,Comedy
3042,Comedy,Comedy
3043,Comedy,Comedy
3044,Mystery|Romance|Thriller,Mystery|Romance|Thriller
3045,Comedy|Drama,Comedy|Drama
3046,Comedy|Romance,Comedy|Romance
3047,Drama,Drama
3048,Comedy,Comedy
3049,Comedy|War,Comedy|War
3050,Drama,Drama
3051,Drama,Drama
3052,Comedy,Comedy
3053,Drama|War,Drama|War
3054,Animation|Children's,Animation|Children's
3055,Thriller,Thriller
3056,Thriller,Thriller
3057,Comedy,Comedy
3058,Horror|Sci-Fi,Horror|Sci-Fi
3059,Drama,Drama
3060,Comedy|Drama,Comedy|Drama
3061,Comedy|Musical,Comedy|Musical
3062,Action|Drama|War,Action|Drama|War
3063,Thriller,Thriller
3064,Thriller,Thriller
3065,Drama,Drama
3066,War,War
3067,Comedy|Drama,Comedy|Drama
3068,Drama,Drama
3069,Drama,Drama
3070,Adventure|Comedy|Sci-Fi,Adventure|Comedy|Sci-Fi
3071,Drama,Drama
3072,Comedy,Comedy
3073,Drama|Romance,Drama|Romance
3074,Western,Western
3075,Thriller,Thriller
3076,Comedy,Comedy
3077,Documentary,Documentary
3078,Drama,Drama
3079,Drama,Drama
3080,Drama|Sci-Fi,Drama|Sci-Fi
3081,Horror|Romance,Horror|Romance
3082,Action|Thriller,Action|Thriller
3083,Comedy|Drama,Comedy|Drama
3084,Documentary,Documentary
3085,Horror,Horror
3086,Comedy,Comedy
3087,Comedy,Comedy
3088,Comedy,Comedy
3089,Drama,Drama
3090,Drama,Drama
3091,Drama|War,Drama|War
3092,Drama,Drama
3093,Drama|Western,Drama|Western
3094,Drama|Romance,Drama|Romance
3095,Drama,Drama
3096,Comedy,Comedy
3097,Comedy|Romance,Comedy|Romance
3098,Drama,Drama
3099,Comedy|Romance,Comedy|Romance
3100,Drama,Drama
3101,Thriller,Thriller
3102,Thriller,Thriller
3103,Drama|Romance,Drama|Romance
3104,Action|Adventure|Comedy|Crime,Action|Adventure|Comedy|Crime
3105,Drama,Drama
3106,Drama|Romance,Drama|Romance
3107,Action|Drama,Action|Drama
3108,Comedy|Drama|Romance,Comedy|Drama|Romance
3109,Drama,Drama
3110,Drama,Drama
3111,Drama,Drama
3112,Drama,Drama
3113,Action|Thriller,Action|Thriller
3114,Animation|Children's|Comedy,Animation|Children's|Comedy
3115,Drama,Drama
3116,Drama,Drama
3117,Drama|Romance|War,Drama|Romance|War
3118,Drama,Drama
3119,Horror,Horror
3120,Comedy,Comedy
3121,Film-Noir,Film-Noir
3122,Drama|Romance|Western,Drama|Romance|Western
3123,Comedy,Comedy
3124,Comedy|Drama,Comedy|Drama
3125,Drama,Drama
3126,Drama,Drama
3127,Drama,Drama
3128,Drama,Drama
3129,Comedy|Drama,Comedy|Drama
3130,Comedy,Comedy
3131,Comedy,Comedy
3132,Comedy,Comedy
3133,Comedy,Comedy
3134,Drama|War,Drama|War
3135,Drama,Drama
3136,Documentary,Documentary
3137,Action|War,Action|War
3138,Drama,Drama
3139,Action|Adventure,Action|Adventure
3140,Comedy,Comedy
3141,Drama,Drama
3142,Documentary|Musical,Documentary|Musical
3143,Drama|War,Drama|War
3144,Comedy|Romance,Comedy|Romance
3145,Drama,Drama
3146,Comedy,Comedy
3147,Drama|Thriller,Drama|Thriller
3148,Drama,Drama
3149,Mystery,Mystery
3150,Drama,Drama
3151,Crime|Drama|Mystery,Crime|Drama|Mystery
3152,Drama,Drama
3153,Action|Adventure|Fantasy,Action|Adventure|Fantasy
3154,Drama|War,Drama|War
3155,Drama|Romance,Drama|Romance
3156,Comedy|Drama|Sci-Fi,Comedy|Drama|Sci-Fi
3157,Children's|Comedy,Children's|Comedy
3158,Drama,Drama
3159,Animation|Children's|Musical,Animation|Children's|Musical
3160,Drama,Drama
3161,Drama,Drama
3162,Comedy|Drama,Comedy|Drama
3163,Drama,Drama
3164,Drama,Drama
3165,Action|Drama,Action|Drama
3166,Adventure,Adventure
3167,Drama,Drama
3168,Adventure|Drama,Adventure|Drama
3169,Drama,Drama
3170,Western,Western
3171,Drama,Drama
3172,Adventure,Adventure
3173,Drama,Drama
3174,Comedy|Drama,Comedy|Drama
3175,Adventure|Comedy|Sci-Fi,Adventure|Comedy|Sci-Fi
3176,Drama|Mystery|Thriller,Drama|Mystery|Thriller
3177,Comedy,Comedy
3178,Drama,Drama
3179,Drama,Drama
3180,Comedy|Drama,Comedy|Drama
3181,Drama,Drama
3182,Documentary,Documentary
3183,Drama,Drama
3184,Action|Comedy|Crime|Drama,Action|Comedy|Crime|Drama
3185,Drama,Drama
3186,Drama,Drama
3187,Drama,Drama
3188,Documentary,Documentary
3189,Comedy,Comedy
3190,Adventure|Sci-Fi,Adventure|Sci-Fi
3191,Drama,Drama
3192,Drama,Drama
3193,Documentary,Documentary
3194,Drama,Drama
3195,Drama,Drama
3196,Drama|War,Drama|War
3197,Action,Action
3198,Drama,Drama
3199,Comedy|Musical|Romance,Comedy|Musical|Romance
3200,Comedy|Drama,Comedy|Drama
3201,Drama,Drama
3202,Drama,Drama
3203,Thriller,Thriller
3204,Thriller,Thriller
3205,Horror,Horror
3206,Romance,Romance
3207,Adventure,Adventure
3208,Action|Comedy,Action|Comedy
3209,Drama,Drama
3210,Comedy,Comedy
3211,Drama,Drama
3212,Drama,Drama
3213,Animation|Children's,Animation|Children's
3214,Drama,Drama
3215,Drama,Drama
3216,Horror,Horror
3217,Drama,Drama
3218,Drama,Drama
3219,Thriller,Thriller
3220,Drama,Drama
3221,Drama,Drama
3222,Drama,Drama
3223,Drama,Drama
3224,Drama,Drama
3225,Comedy|Romance,Comedy|Romance
3226,Documentary,Documentary
3227,Comedy|Drama|Thriller,Comedy|Drama|Thriller
3228,Comedy,Comedy
3229,Crime|Drama,Crime|Drama
3230,Thriller,Thriller
3231,Comedy,Comedy
3232,Comedy,Comedy
3233,Comedy,Comedy
3234,Comedy,Comedy
3235,Comedy,Comedy
3236,Western,Western
3237,Documentary,Documentary
3238,Thriller,Thriller
3239,Comedy,Comedy
3240,Comedy,Comedy
3241,Comedy,Comedy
3242,Comedy,Comedy
3243,Comedy,Comedy
3244,Comedy|Romance,Comedy|Romance
3245,Drama,Drama
3246,Drama,Drama
3247,Comedy|Crime,Comedy|Crime
3248,Comedy,Comedy
3249,Thriller,Thriller
3250,Drama,Drama
3251,Drama|Mystery,Drama|Mystery
3252,Drama,Drama
3253,Comedy,Comedy
3254,Comedy,Comedy
3255,Comedy|Drama,Comedy|Drama
3256,Action|Thriller,Action|Thriller
3257,Action|Drama|Romance|Thriller,Action|Drama|Romance|Thriller
3258,Comedy,Comedy
3259,Drama|Romance,Drama|Romance
3260,Drama,Drama
3261,Comedy|Drama|Romance,Comedy|Drama|Romance
3262,Drama|Mystery,Drama|Mystery
3263,Comedy,Comedy
3264,Comedy|Horror,Comedy|Horror
3265,Action|Crime,Action|Crime
3266,Action|Comedy|Crime|Drama,Action|Comedy|Crime|Drama
3267,Action|Thriller,Action|Thriller
3268,Action|Comedy,Action|Comedy
3269,Adventure|Romance|Sci-Fi,Adventure|Romance|Sci-Fi
3270,Drama,Drama
3271,Drama,Drama
3272,Crime|Drama,Crime|Drama
3273,Horror|Mystery|Thriller,Horror|Mystery|Thriller
3274,Action,Action
3275,Action|Comedy,Action|Comedy
3276,Comedy,Comedy
3277,Drama,Drama
3278,Documentary,Documentary
3279,Action|Adventure,Action|Adventure
